time,low,high,open,close,volume
2024-11-22 14:51:00,0.71116,0.71463,0.71116,0.71196,2977.93
2024-11-22 14:52:00,0.711,0.71192,0.71192,0.711,5.4
2024-11-22 14:54:00,0.70932,0.71021,0.71006,0.70932,228.32
2024-11-22 14:56:00,0.70811,0.709,0.709,0.70812,536.22
2024-11-22 14:57:00,0.70709,0.708,0.708,0.70709,9.7
2024-11-22 14:58:00,0.70875,0.70908,0.70875,0.70908,46.42
2024-11-22 15:01:00,0.71021,0.71085,0.71085,0.71021,327.37
2024-11-22 15:02:00,0.711,0.71226,0.711,0.71226,19.98
2024-11-22 15:03:00,0.7117,0.71287,0.71286,0.7117,817.0
2024-11-22 15:06:00,0.71125,0.71125,0.71125,0.71125,1766.22
2024-11-22 15:08:00,0.71265,0.71336,0.71265,0.71336,2857.01
2024-11-22 15:13:00,0.71227,0.71342,0.71227,0.71342,1289.23
2024-11-22 15:17:00,0.71367,0.71429,0.71367,0.71429,917.21
2024-11-22 15:18:00,0.71212,0.71427,0.71427,0.71212,193.34
2024-11-22 15:19:00,0.71136,0.71191,0.71191,0.71136,2832.64
2024-11-22 15:20:00,0.71,0.711,0.711,0.71,8.0
2024-11-22 15:22:00,0.708,0.709,0.709,0.708,8.0
2024-11-22 15:24:00,0.70706,0.7081,0.70751,0.7081,2920.64
2024-11-22 15:26:00,0.70724,0.70819,0.70726,0.70819,849.22
2024-11-22 15:29:00,0.70938,0.70938,0.70938,0.70938,1.41
2024-11-22 15:31:00,0.70706,0.711,0.70825,0.711,461.4
2024-11-22 15:36:00,0.71061,0.71176,0.71062,0.71173,1271.15
2024-11-22 15:38:00,0.712,0.71382,0.712,0.71382,204.0
2024-11-22 15:40:00,0.71337,0.71399,0.71399,0.71337,133.63
2024-11-22 15:42:00,0.714,0.71572,0.714,0.71572,1928.37
2024-11-22 15:44:00,0.71269,0.71523,0.71421,0.71523,10119.11
2024-11-22 15:45:00,0.716,0.71799,0.716,0.71799,44.92
2024-11-22 15:52:00,0.71762,0.71762,0.71762,0.71762,279.69
2024-11-22 15:53:00,0.718,0.718,0.718,0.718,4.0
2024-11-22 15:55:00,0.71899,0.719,0.71899,0.719,1291.83
2024-11-22 15:56:00,0.71981,0.71981,0.71981,0.71981,14.07
2024-11-22 15:57:00,0.71846,0.71999,0.71999,0.71846,1388.61
2024-11-22 16:00:00,0.7186,0.71989,0.71989,0.71956,2356.77
2024-11-22 16:01:00,0.71829,0.71894,0.71894,0.71829,1786.82
2024-11-22 16:03:00,0.71768,0.71903,0.71903,0.71768,97.22
2024-11-22 16:04:00,0.71827,0.71827,0.71827,0.71827,1.39
2024-11-22 16:05:00,0.71481,0.71654,0.716,0.71554,8939.76
2024-11-22 16:06:00,0.71707,0.71713,0.71713,0.71707,1752.23
2024-11-22 16:07:00,0.71564,0.71805,0.71564,0.71805,3.75
2024-11-22 16:08:00,0.71606,0.71742,0.71742,0.71606,2.79
2024-11-22 16:11:00,0.71775,0.71775,0.71775,0.71775,13.94
2024-11-22 16:12:00,0.71588,0.71805,0.71805,0.71602,208.72
2024-11-22 16:14:00,0.71565,0.71565,0.71565,0.71565,69.31
2024-11-22 16:16:00,0.71768,0.71768,0.71768,0.71768,1.39
2024-11-22 16:18:00,0.71749,0.7194,0.71821,0.7194,3378.99
2024-11-22 16:19:00,0.71809,0.71847,0.71847,0.71841,4058.08
2024-11-22 16:20:00,0.71696,0.71837,0.71837,0.71696,3.2
2024-11-22 11:22:00,0.73068,0.73093,0.73093,0.73068,3439.07
2024-11-22 11:26:00,0.73191,0.73197,0.73191,0.73192,12.96
2024-11-22 11:27:00,0.73177,0.732,0.73192,0.732,2056.99
2024-11-22 11:28:00,0.73232,0.73282,0.73232,0.73282,1287.13
2024-11-22 11:29:00,0.73285,0.73337,0.733,0.73285,116.92
2024-11-22 11:33:00,0.73152,0.73256,0.73256,0.73213,2769.69
2024-11-22 11:44:00,0.73226,0.73278,0.73278,0.73226,1062.8
2024-11-22 11:46:00,0.73294,0.73407,0.73294,0.73407,4511.53
2024-11-22 11:47:00,0.73431,0.73504,0.73438,0.73471,1774.46
2024-11-22 11:54:00,0.73509,0.73544,0.73509,0.73544,2411.55
2024-11-22 11:55:00,0.73469,0.73519,0.73518,0.73469,4299.39
2024-11-22 11:56:00,0.73427,0.73564,0.73564,0.73427,230.57
2024-11-22 11:57:00,0.73475,0.73502,0.73475,0.73502,1987.62
2024-11-22 12:00:00,0.73427,0.736,0.736,0.73427,748.36
2024-11-22 12:01:00,0.73429,0.73491,0.73491,0.73429,365.82
2024-11-22 12:02:00,0.73157,0.73366,0.73366,0.73157,3107.47
2024-11-22 12:04:00,0.7321,0.73296,0.73288,0.73295,4922.05
2024-11-22 12:10:00,0.7332,0.73414,0.7332,0.73414,2856.27
2024-11-22 12:16:00,0.7331,0.73351,0.73351,0.7331,1719.27
2024-11-22 12:18:00,0.73215,0.73239,0.73239,0.73215,1557.88
2024-11-22 12:22:00,0.73178,0.73278,0.73178,0.73278,143.5
2024-11-22 12:23:00,0.73223,0.735,0.73223,0.735,56.29
2024-11-22 12:29:00,0.736,0.73749,0.736,0.73749,1002.61
2024-11-22 12:31:00,0.73482,0.73695,0.73482,0.73695,1942.18
2024-11-22 12:38:00,0.738,0.73857,0.738,0.73857,1038.07
2024-11-22 12:42:00,0.7368,0.73707,0.7368,0.73707,615.28
2024-11-22 12:43:00,0.734,0.73506,0.73506,0.734,35.56
2024-11-22 12:46:00,0.73281,0.733,0.733,0.73281,524.04
2024-11-22 12:51:00,0.73615,0.73633,0.73633,0.73615,600.6
2024-11-22 12:56:00,0.73478,0.73537,0.73478,0.73537,3216.41
2024-11-22 12:58:00,0.73605,0.73605,0.73605,0.73605,406.7
2024-11-22 12:59:00,0.732,0.73605,0.73605,0.732,923.47
2024-11-22 13:02:00,0.731,0.73257,0.731,0.73257,228.65
2024-11-22 13:04:00,0.73021,0.73319,0.73319,0.73021,780.25
2024-11-22 13:05:00,0.72834,0.73,0.73,0.72834,2081.08
2024-11-22 13:12:00,0.72748,0.728,0.728,0.72748,427.13
2024-11-22 13:13:00,0.72768,0.73038,0.72768,0.73038,11220.75
2024-11-22 13:14:00,0.72598,0.72735,0.72735,0.72598,10123.06
2024-11-22 13:16:00,0.72565,0.72659,0.72565,0.72592,2000.15
2024-11-22 13:17:00,0.723,0.72534,0.72534,0.723,2568.21
2024-11-22 13:18:00,0.72222,0.72222,0.72222,0.72222,5.0
2024-11-22 13:19:00,0.71956,0.722,0.722,0.72043,3811.51
2024-11-22 13:20:00,0.71921,0.72072,0.72071,0.71921,2751.25
2024-11-22 13:21:00,0.71787,0.719,0.719,0.71787,502.0
2024-11-22 13:24:00,0.71697,0.71906,0.71906,0.71787,10324.54
2024-11-22 13:25:00,0.713,0.716,0.716,0.713,430.34
2024-11-22 13:27:00,0.707,0.71212,0.71212,0.707,6385.28
2024-11-22 13:28:00,0.70502,0.7077,0.70729,0.7077,570.41
2024-11-22 13:29:00,0.70405,0.70687,0.705,0.70687,1462.97
2024-11-22 13:30:00,0.70389,0.71343,0.708,0.71343,20189.17
2024-11-22 13:31:00,0.71341,0.71416,0.71341,0.7138,615.65
2024-11-22 13:32:00,0.711,0.71343,0.71343,0.711,2556.45
2024-11-22 13:33:00,0.71075,0.71169,0.71152,0.71075,863.25
2024-11-22 13:34:00,0.70954,0.71064,0.71,0.71064,1037.68
2024-11-22 13:35:00,0.709,0.712,0.70924,0.712,138.09
2024-11-22 13:36:00,0.71223,0.71369,0.713,0.71223,954.7
2024-11-22 13:38:00,0.71,0.7106,0.7106,0.71,85.1
2024-11-22 13:39:00,0.70985,0.71151,0.70985,0.71151,2751.13
2024-11-22 13:42:00,0.70733,0.71066,0.71066,0.70733,542.5
2024-11-22 13:43:00,0.707,0.70882,0.70805,0.70882,95.91
2024-11-22 13:45:00,0.7075,0.71,0.7075,0.71,41.68
2024-11-22 13:46:00,0.71,0.71085,0.71,0.71085,1164.83
2024-11-22 13:47:00,0.70973,0.71099,0.71066,0.71099,477.75
2024-11-22 13:48:00,0.711,0.714,0.711,0.714,16.0
2024-11-22 13:50:00,0.715,0.716,0.715,0.71517,108.16
2024-11-22 13:53:00,0.71301,0.71463,0.71463,0.71302,319.24
2024-11-22 13:54:00,0.71063,0.713,0.713,0.71063,843.64
2024-11-22 13:56:00,0.70962,0.71185,0.71135,0.71185,620.74
2024-11-22 14:00:00,0.71,0.713,0.713,0.71,8.0
2024-11-22 14:03:00,0.71154,0.71154,0.71154,0.71154,37.56
2024-11-22 14:04:00,0.71034,0.71034,0.71034,0.71034,0.46
2024-11-22 14:05:00,0.713,0.71399,0.713,0.71398,2846.42
2024-11-22 14:06:00,0.714,0.716,0.714,0.716,1299.83
2024-11-22 14:07:00,0.71567,0.71572,0.71572,0.71567,1760.08
2024-11-22 14:10:00,0.71501,0.71606,0.71501,0.71606,1252.26
2024-11-22 14:11:00,0.71649,0.717,0.71649,0.717,1469.23
2024-11-22 14:15:00,0.71465,0.71563,0.71563,0.71465,596.17
2024-11-22 14:17:00,0.713,0.714,0.714,0.713,8.0
2024-11-22 14:18:00,0.712,0.71201,0.71201,0.712,2579.66
2024-11-22 14:19:00,0.71,0.71124,0.71124,0.71,4271.29
2024-11-22 14:20:00,0.709,0.70951,0.709,0.70951,104.9
2024-11-22 14:22:00,0.70981,0.71032,0.70981,0.71032,36.29
2024-11-22 14:25:00,0.71052,0.7115,0.71138,0.7115,1560.76
2024-11-22 14:27:00,0.7081,0.71056,0.71056,0.7081,11342.99
2024-11-22 14:28:00,0.70747,0.70884,0.70884,0.7077,5648.53
2024-11-22 14:29:00,0.70794,0.70947,0.70794,0.70947,710.89
2024-11-22 14:31:00,0.70747,0.71035,0.70769,0.71035,1958.6
2024-11-22 14:33:00,0.711,0.714,0.711,0.714,48.65
2024-11-22 14:34:00,0.71262,0.71422,0.71422,0.71262,2548.77
2024-11-22 14:36:00,0.711,0.71363,0.71115,0.71153,8417.98
2024-11-22 14:37:00,0.71162,0.714,0.71162,0.714,277.3
2024-11-22 14:42:00,0.71464,0.715,0.715,0.71464,1730.79
2024-11-22 14:45:00,0.7122,0.71583,0.71583,0.7122,484.12
2024-11-22 14:47:00,0.71201,0.71388,0.71388,0.71201,169.35
2024-11-22 14:48:00,0.71297,0.71597,0.71297,0.71597,4147.17
2024-11-22 14:50:00,0.71101,0.712,0.712,0.71128,654.46
2024-11-22 14:51:00,0.71116,0.71463,0.71116,0.71196,2977.93
2024-11-22 14:52:00,0.711,0.71192,0.71192,0.711,5.4
2024-11-22 14:54:00,0.70932,0.71021,0.71006,0.70932,228.32
2024-11-22 14:56:00,0.70811,0.709,0.709,0.70812,536.22
2024-11-22 14:57:00,0.70709,0.708,0.708,0.70709,9.7
2024-11-22 14:58:00,0.70875,0.70908,0.70875,0.70908,46.42
2024-11-22 15:01:00,0.71021,0.71085,0.71085,0.71021,327.37
2024-11-22 15:02:00,0.711,0.71226,0.711,0.71226,19.98
2024-11-22 15:03:00,0.7117,0.71287,0.71286,0.7117,817.0
2024-11-22 15:06:00,0.71125,0.71125,0.71125,0.71125,1766.22
2024-11-22 15:08:00,0.71265,0.71336,0.71265,0.71336,2857.01
2024-11-22 15:13:00,0.71227,0.71342,0.71227,0.71342,1289.23
2024-11-22 15:17:00,0.71367,0.71429,0.71367,0.71429,917.21
2024-11-22 15:18:00,0.71212,0.71427,0.71427,0.71212,193.34
2024-11-22 15:19:00,0.71136,0.71191,0.71191,0.71136,2832.64
2024-11-22 15:20:00,0.71,0.711,0.711,0.71,8.0
2024-11-22 15:22:00,0.708,0.709,0.709,0.708,8.0
2024-11-22 15:24:00,0.70706,0.7081,0.70751,0.7081,2920.64
2024-11-22 15:26:00,0.70724,0.70819,0.70726,0.70819,849.22
2024-11-22 15:29:00,0.70938,0.70938,0.70938,0.70938,1.41
2024-11-22 15:31:00,0.70706,0.711,0.70825,0.711,461.4
2024-11-22 15:36:00,0.71061,0.71176,0.71062,0.71173,1271.15
2024-11-22 15:38:00,0.712,0.71382,0.712,0.71382,204.0
2024-11-22 15:40:00,0.71337,0.71399,0.71399,0.71337,133.63
2024-11-22 15:42:00,0.714,0.71572,0.714,0.71572,1928.37
2024-11-22 15:44:00,0.71269,0.71523,0.71421,0.71523,10119.11
2024-11-22 15:45:00,0.716,0.71799,0.716,0.71799,44.92
2024-11-22 15:52:00,0.71762,0.71762,0.71762,0.71762,279.69
2024-11-22 15:53:00,0.718,0.718,0.718,0.718,4.0
2024-11-22 15:55:00,0.71899,0.719,0.71899,0.719,1291.83
2024-11-22 15:56:00,0.71981,0.71981,0.71981,0.71981,14.07
2024-11-22 15:57:00,0.71846,0.71999,0.71999,0.71846,1388.61
2024-11-22 16:00:00,0.7186,0.71989,0.71989,0.71956,2356.77
2024-11-22 16:01:00,0.71829,0.71894,0.71894,0.71829,1786.82
2024-11-22 16:03:00,0.71768,0.71903,0.71903,0.71768,97.22
2024-11-22 16:04:00,0.71827,0.71827,0.71827,0.71827,1.39
2024-11-22 16:05:00,0.71481,0.71654,0.716,0.71554,8939.76
2024-11-22 16:06:00,0.71707,0.71713,0.71713,0.71707,1752.23
2024-11-22 16:07:00,0.71564,0.71805,0.71564,0.71805,3.75
2024-11-22 16:08:00,0.71606,0.71742,0.71742,0.71606,2.79
2024-11-22 16:11:00,0.71775,0.71775,0.71775,0.71775,13.94
2024-11-22 16:12:00,0.71588,0.71805,0.71805,0.71602,208.72
2024-11-22 16:14:00,0.71565,0.71565,0.71565,0.71565,69.31
2024-11-22 16:16:00,0.71768,0.71768,0.71768,0.71768,1.39
2024-11-22 16:18:00,0.71749,0.7194,0.71821,0.7194,3378.99
2024-11-22 16:19:00,0.71809,0.71847,0.71847,0.71841,4058.08
2024-11-22 16:20:00,0.71696,0.71837,0.71837,0.71696,3.2
2024-11-22 11:22:00,0.73068,0.73093,0.73093,0.73068,3439.07
2024-11-22 11:26:00,0.73191,0.73197,0.73191,0.73192,12.96
2024-11-22 11:27:00,0.73177,0.732,0.73192,0.732,2056.99
2024-11-22 11:28:00,0.73232,0.73282,0.73232,0.73282,1287.13
2024-11-22 11:29:00,0.73285,0.73337,0.733,0.73285,116.92
2024-11-22 11:33:00,0.73152,0.73256,0.73256,0.73213,2769.69
2024-11-22 11:44:00,0.73226,0.73278,0.73278,0.73226,1062.8
2024-11-22 11:46:00,0.73294,0.73407,0.73294,0.73407,4511.53
2024-11-22 11:47:00,0.73431,0.73504,0.73438,0.73471,1774.46
2024-11-22 11:54:00,0.73509,0.73544,0.73509,0.73544,2411.55
2024-11-22 11:55:00,0.73469,0.73519,0.73518,0.73469,4299.39
2024-11-22 11:56:00,0.73427,0.73564,0.73564,0.73427,230.57
2024-11-22 11:57:00,0.73475,0.73502,0.73475,0.73502,1987.62
2024-11-22 12:00:00,0.73427,0.736,0.736,0.73427,748.36
2024-11-22 12:01:00,0.73429,0.73491,0.73491,0.73429,365.82
2024-11-22 12:02:00,0.73157,0.73366,0.73366,0.73157,3107.47
2024-11-22 12:04:00,0.7321,0.73296,0.73288,0.73295,4922.05
2024-11-22 12:10:00,0.7332,0.73414,0.7332,0.73414,2856.27
2024-11-22 12:16:00,0.7331,0.73351,0.73351,0.7331,1719.27
2024-11-22 12:18:00,0.73215,0.73239,0.73239,0.73215,1557.88
2024-11-22 12:22:00,0.73178,0.73278,0.73178,0.73278,143.5
2024-11-22 12:23:00,0.73223,0.735,0.73223,0.735,56.29
2024-11-22 12:29:00,0.736,0.73749,0.736,0.73749,1002.61
2024-11-22 12:31:00,0.73482,0.73695,0.73482,0.73695,1942.18
2024-11-22 12:38:00,0.738,0.73857,0.738,0.73857,1038.07
2024-11-22 12:42:00,0.7368,0.73707,0.7368,0.73707,615.28
2024-11-22 12:43:00,0.734,0.73506,0.73506,0.734,35.56
2024-11-22 12:46:00,0.73281,0.733,0.733,0.73281,524.04
2024-11-22 12:51:00,0.73615,0.73633,0.73633,0.73615,600.6
2024-11-22 12:56:00,0.73478,0.73537,0.73478,0.73537,3216.41
2024-11-22 12:58:00,0.73605,0.73605,0.73605,0.73605,406.7
2024-11-22 12:59:00,0.732,0.73605,0.73605,0.732,923.47
2024-11-22 13:02:00,0.731,0.73257,0.731,0.73257,228.65
2024-11-22 13:04:00,0.73021,0.73319,0.73319,0.73021,780.25
2024-11-22 13:05:00,0.72834,0.73,0.73,0.72834,2081.08
2024-11-22 13:12:00,0.72748,0.728,0.728,0.72748,427.13
2024-11-22 13:13:00,0.72768,0.73038,0.72768,0.73038,11220.75
2024-11-22 13:14:00,0.72598,0.72735,0.72735,0.72598,10123.06
2024-11-22 13:16:00,0.72565,0.72659,0.72565,0.72592,2000.15
2024-11-22 13:17:00,0.723,0.72534,0.72534,0.723,2568.21
2024-11-22 13:18:00,0.72222,0.72222,0.72222,0.72222,5.0
2024-11-22 13:19:00,0.71956,0.722,0.722,0.72043,3811.51
2024-11-22 13:20:00,0.71921,0.72072,0.72071,0.71921,2751.25
2024-11-22 13:21:00,0.71787,0.719,0.719,0.71787,502.0
2024-11-22 13:24:00,0.71697,0.71906,0.71906,0.71787,10324.54
2024-11-22 13:25:00,0.713,0.716,0.716,0.713,430.34
2024-11-22 13:27:00,0.707,0.71212,0.71212,0.707,6385.28
2024-11-22 13:28:00,0.70502,0.7077,0.70729,0.7077,570.41
2024-11-22 13:29:00,0.70405,0.70687,0.705,0.70687,1462.97
2024-11-22 13:30:00,0.70389,0.71343,0.708,0.71343,20189.17
2024-11-22 13:31:00,0.71341,0.71416,0.71341,0.7138,615.65
2024-11-22 13:32:00,0.711,0.71343,0.71343,0.711,2556.45
2024-11-22 13:33:00,0.71075,0.71169,0.71152,0.71075,863.25
2024-11-22 13:34:00,0.70954,0.71064,0.71,0.71064,1037.68
2024-11-22 13:35:00,0.709,0.712,0.70924,0.712,138.09
2024-11-22 13:36:00,0.71223,0.71369,0.713,0.71223,954.7
2024-11-22 13:38:00,0.71,0.7106,0.7106,0.71,85.1
2024-11-22 13:39:00,0.70985,0.71151,0.70985,0.71151,2751.13
2024-11-22 13:42:00,0.70733,0.71066,0.71066,0.70733,542.5
2024-11-22 13:43:00,0.707,0.70882,0.70805,0.70882,95.91
2024-11-22 13:45:00,0.7075,0.71,0.7075,0.71,41.68
2024-11-22 13:46:00,0.71,0.71085,0.71,0.71085,1164.83
2024-11-22 13:47:00,0.70973,0.71099,0.71066,0.71099,477.75
2024-11-22 13:48:00,0.711,0.714,0.711,0.714,16.0
2024-11-22 13:50:00,0.715,0.716,0.715,0.71517,108.16
2024-11-22 13:53:00,0.71301,0.71463,0.71463,0.71302,319.24
2024-11-22 13:54:00,0.71063,0.713,0.713,0.71063,843.64
2024-11-22 13:56:00,0.70962,0.71185,0.71135,0.71185,620.74
2024-11-22 14:00:00,0.71,0.713,0.713,0.71,8.0
2024-11-22 14:03:00,0.71154,0.71154,0.71154,0.71154,37.56
2024-11-22 14:04:00,0.71034,0.71034,0.71034,0.71034,0.46
2024-11-22 14:05:00,0.713,0.71399,0.713,0.71398,2846.42
2024-11-22 14:06:00,0.714,0.716,0.714,0.716,1299.83
2024-11-22 14:07:00,0.71567,0.71572,0.71572,0.71567,1760.08
2024-11-22 14:10:00,0.71501,0.71606,0.71501,0.71606,1252.26
2024-11-22 14:11:00,0.71649,0.717,0.71649,0.717,1469.23
2024-11-22 14:15:00,0.71465,0.71563,0.71563,0.71465,596.17
2024-11-22 14:17:00,0.713,0.714,0.714,0.713,8.0
2024-11-22 14:18:00,0.712,0.71201,0.71201,0.712,2579.66
2024-11-22 14:19:00,0.71,0.71124,0.71124,0.71,4271.29
2024-11-22 14:20:00,0.709,0.70951,0.709,0.70951,104.9
2024-11-22 14:22:00,0.70981,0.71032,0.70981,0.71032,36.29
2024-11-22 14:25:00,0.71052,0.7115,0.71138,0.7115,1560.76
2024-11-22 14:27:00,0.7081,0.71056,0.71056,0.7081,11342.99
2024-11-22 14:28:00,0.70747,0.70884,0.70884,0.7077,5648.53
2024-11-22 14:29:00,0.70794,0.70947,0.70794,0.70947,710.89
2024-11-22 14:31:00,0.70747,0.71035,0.70769,0.71035,1958.6
2024-11-22 14:33:00,0.711,0.714,0.711,0.714,48.65
2024-11-22 14:34:00,0.71262,0.71422,0.71422,0.71262,2548.77
2024-11-22 14:36:00,0.711,0.71363,0.71115,0.71153,8417.98
2024-11-22 14:37:00,0.71162,0.714,0.71162,0.714,277.3
2024-11-22 14:42:00,0.71464,0.715,0.715,0.71464,1730.79
2024-11-22 14:45:00,0.7122,0.71583,0.71583,0.7122,484.12
2024-11-22 14:47:00,0.71201,0.71388,0.71388,0.71201,169.35
2024-11-22 14:48:00,0.71297,0.71597,0.71297,0.71597,4147.17
2024-11-22 14:50:00,0.71101,0.712,0.712,0.71128,654.46
2024-11-22 14:51:00,0.71116,0.71463,0.71116,0.71196,2977.93
2024-11-22 14:52:00,0.711,0.71192,0.71192,0.711,5.4
2024-11-22 14:54:00,0.70932,0.71021,0.71006,0.70932,228.32
2024-11-22 14:56:00,0.70811,0.709,0.709,0.70812,536.22
2024-11-22 14:57:00,0.70709,0.708,0.708,0.70709,9.7
2024-11-22 14:58:00,0.70875,0.70908,0.70875,0.70908,46.42
2024-11-22 15:01:00,0.71021,0.71085,0.71085,0.71021,327.37
2024-11-22 15:02:00,0.711,0.71226,0.711,0.71226,19.98
2024-11-22 15:03:00,0.7117,0.71287,0.71286,0.7117,817.0
2024-11-22 15:06:00,0.71125,0.71125,0.71125,0.71125,1766.22
2024-11-22 15:08:00,0.71265,0.71336,0.71265,0.71336,2857.01
2024-11-22 15:13:00,0.71227,0.71342,0.71227,0.71342,1289.23
2024-11-22 15:17:00,0.71367,0.71429,0.71367,0.71429,917.21
2024-11-22 15:18:00,0.71212,0.71427,0.71427,0.71212,193.34
2024-11-22 15:19:00,0.71136,0.71191,0.71191,0.71136,2832.64
2024-11-22 15:20:00,0.71,0.711,0.711,0.71,8.0
2024-11-22 15:22:00,0.708,0.709,0.709,0.708,8.0
2024-11-22 15:24:00,0.70706,0.7081,0.70751,0.7081,2920.64
2024-11-22 15:26:00,0.70724,0.70819,0.70726,0.70819,849.22
2024-11-22 15:29:00,0.70938,0.70938,0.70938,0.70938,1.41
2024-11-22 15:31:00,0.70706,0.711,0.70825,0.711,461.4
2024-11-22 15:36:00,0.71061,0.71176,0.71062,0.71173,1271.15
2024-11-22 15:38:00,0.712,0.71382,0.712,0.71382,204.0
2024-11-22 15:40:00,0.71337,0.71399,0.71399,0.71337,133.63
2024-11-22 15:42:00,0.714,0.71572,0.714,0.71572,1928.37
2024-11-22 15:44:00,0.71269,0.71523,0.71421,0.71523,10119.11
2024-11-22 15:45:00,0.716,0.71799,0.716,0.71799,44.92
2024-11-22 15:52:00,0.71762,0.71762,0.71762,0.71762,279.69
2024-11-22 15:53:00,0.718,0.718,0.718,0.718,4.0
2024-11-22 15:55:00,0.71899,0.719,0.71899,0.719,1291.83
2024-11-22 15:56:00,0.71981,0.71981,0.71981,0.71981,14.07
2024-11-22 15:57:00,0.71846,0.71999,0.71999,0.71846,1388.61
2024-11-22 16:00:00,0.7186,0.71989,0.71989,0.71956,2356.77
2024-11-22 16:01:00,0.71829,0.71894,0.71894,0.71829,1786.82
2024-11-22 16:03:00,0.71768,0.71903,0.71903,0.71768,97.22
2024-11-22 16:04:00,0.71827,0.71827,0.71827,0.71827,1.39
2024-11-22 16:05:00,0.71481,0.71654,0.716,0.71554,8939.76
2024-11-22 16:06:00,0.71707,0.71713,0.71713,0.71707,1752.23
2024-11-22 16:07:00,0.71564,0.71805,0.71564,0.71805,3.75
2024-11-22 16:08:00,0.71606,0.71742,0.71742,0.71606,2.79
2024-11-22 16:11:00,0.71775,0.71775,0.71775,0.71775,13.94
2024-11-22 16:12:00,0.71588,0.71805,0.71805,0.71602,208.72
2024-11-22 16:14:00,0.71565,0.71565,0.71565,0.71565,69.31
2024-11-22 16:16:00,0.71768,0.71768,0.71768,0.71768,1.39
2024-11-22 16:18:00,0.71749,0.7194,0.71821,0.7194,3378.99
2024-11-22 16:19:00,0.71809,0.71847,0.71847,0.71841,4058.08
2024-11-22 16:20:00,0.71696,0.71837,0.71837,0.71696,3.2
2024-11-22 11:22:00,0.73068,0.73093,0.73093,0.73068,3439.07
2024-11-22 11:26:00,0.73191,0.73197,0.73191,0.73192,12.96
2024-11-22 11:27:00,0.73177,0.732,0.73192,0.732,2056.99
2024-11-22 11:28:00,0.73232,0.73282,0.73232,0.73282,1287.13
2024-11-22 11:29:00,0.73285,0.73337,0.733,0.73285,116.92
2024-11-22 11:33:00,0.73152,0.73256,0.73256,0.73213,2769.69
2024-11-22 11:44:00,0.73226,0.73278,0.73278,0.73226,1062.8
2024-11-22 11:46:00,0.73294,0.73407,0.73294,0.73407,4511.53
2024-11-22 11:47:00,0.73431,0.73504,0.73438,0.73471,1774.46
2024-11-22 11:54:00,0.73509,0.73544,0.73509,0.73544,2411.55
2024-11-22 11:55:00,0.73469,0.73519,0.73518,0.73469,4299.39
2024-11-22 11:56:00,0.73427,0.73564,0.73564,0.73427,230.57
2024-11-22 11:57:00,0.73475,0.73502,0.73475,0.73502,1987.62
2024-11-22 12:00:00,0.73427,0.736,0.736,0.73427,748.36
2024-11-22 12:01:00,0.73429,0.73491,0.73491,0.73429,365.82
2024-11-22 12:02:00,0.73157,0.73366,0.73366,0.73157,3107.47
2024-11-22 12:04:00,0.7321,0.73296,0.73288,0.73295,4922.05
2024-11-22 12:10:00,0.7332,0.73414,0.7332,0.73414,2856.27
2024-11-22 12:16:00,0.7331,0.73351,0.73351,0.7331,1719.27
2024-11-22 12:18:00,0.73215,0.73239,0.73239,0.73215,1557.88
2024-11-22 12:22:00,0.73178,0.73278,0.73178,0.73278,143.5
2024-11-22 12:23:00,0.73223,0.735,0.73223,0.735,56.29
2024-11-22 12:29:00,0.736,0.73749,0.736,0.73749,1002.61
2024-11-22 12:31:00,0.73482,0.73695,0.73482,0.73695,1942.18
2024-11-22 12:38:00,0.738,0.73857,0.738,0.73857,1038.07
2024-11-22 12:42:00,0.7368,0.73707,0.7368,0.73707,615.28
2024-11-22 12:43:00,0.734,0.73506,0.73506,0.734,35.56
2024-11-22 12:46:00,0.73281,0.733,0.733,0.73281,524.04
2024-11-22 12:51:00,0.73615,0.73633,0.73633,0.73615,600.6
2024-11-22 12:56:00,0.73478,0.73537,0.73478,0.73537,3216.41
2024-11-22 12:58:00,0.73605,0.73605,0.73605,0.73605,406.7
2024-11-22 12:59:00,0.732,0.73605,0.73605,0.732,923.47
2024-11-22 13:02:00,0.731,0.73257,0.731,0.73257,228.65
2024-11-22 13:04:00,0.73021,0.73319,0.73319,0.73021,780.25
2024-11-22 13:05:00,0.72834,0.73,0.73,0.72834,2081.08
2024-11-22 13:12:00,0.72748,0.728,0.728,0.72748,427.13
2024-11-22 13:13:00,0.72768,0.73038,0.72768,0.73038,11220.75
2024-11-22 13:14:00,0.72598,0.72735,0.72735,0.72598,10123.06
2024-11-22 13:16:00,0.72565,0.72659,0.72565,0.72592,2000.15
2024-11-22 13:17:00,0.723,0.72534,0.72534,0.723,2568.21
2024-11-22 13:18:00,0.72222,0.72222,0.72222,0.72222,5.0
2024-11-22 13:19:00,0.71956,0.722,0.722,0.72043,3811.51
2024-11-22 13:20:00,0.71921,0.72072,0.72071,0.71921,2751.25
2024-11-22 13:21:00,0.71787,0.719,0.719,0.71787,502.0
2024-11-22 13:24:00,0.71697,0.71906,0.71906,0.71787,10324.54
2024-11-22 13:25:00,0.713,0.716,0.716,0.713,430.34
2024-11-22 13:27:00,0.707,0.71212,0.71212,0.707,6385.28
2024-11-22 13:28:00,0.70502,0.7077,0.70729,0.7077,570.41
